OrderID,OrderDate,CustomerID,CustomerName,ProductName,Category,SubCategory,Quantity,Sales,Profit,Region,State
ORD-13845,2021-04-26,CUST-1005,Michael Miller,Sticky Notes Pack Elite,Office Supplies,Storage,1,180.58,59.73,West,Washington
ORD-13846,2021-01-07,CUST-1095,Michael Wilson,Coffee Table Standard,Furniture,Chairs,6,1289.22,425.98,South,Florida
ORD-13847,2022-05-07,CUST-1151,Sarah Harris,Sticky Notes Pack Standard,Office Supplies,Labels,3,46.68,18.61,East,Connecticut
ORD-13848,2022-11-30,CUST-1048,Linda Thomas,File Folders Plus,Office Supplies,Storage,9,59.99,19.96,South,North Carolina
ORD-13849,2021-05-14,CUST-1177,Jessica Jones,3-Ring Binder Pro,Office Supplies,Labels,5,156.71,19.67,North,Wisconsin
ORD-13850,2021-04-02,CUST-1198,John Harris,Sticky Notes Pack V1,Office Supplies,Paper,10,147.15,23.52,North,Illinois
ORD-13851,2021-03-05,CUST-1015,Robert Davis,MacBook Pro Elite,Technology,Printers,2,2016.92,109.82,North,Illinois
ORD-13852,2023-01-24,CUST-1074,Michael Harris,Tape Dispenser V1,Office Supplies,Labels,10,52.01,9.27,West,Washington
ORD-13853,2021-11-21,CUST-1170,Patricia Davis,USB Hub Standard,Technology,Accessories,1,3155.14,318.21,North,Illinois
ORD-13854,2022-01-14,CUST-1116,Richard Williams,Wireless Mouse Standard,Technology,Phones,1,1198.18,102.66,South,Texas
ORD-13855,2021-03-19,CUST-1089,Christopher Davis,USB Hub Elite,Technology,Accessories,3,425.43,2.36,West,Oregon
ORD-13856,2022-07-25,CUST-1202,Karen White,Sticky Notes Pack Standard,Office Supplies,Labels,8,230.63,84.1,East,New Jersey
ORD-13857,2023-01-22,CUST-1089,Christopher Davis,Executive Chair V1,Furniture,Tables,6,1124.16,333.86,South,Georgia
ORD-13858,2023-01-11,CUST-1113,John Johnson,HP LaserJet V2,Technology,Laptops,3,1419.0,114.62,South,Virginia
ORD-13859,2021-10-20,CUST-1175,Charles Jackson,Filing Cabinet Elite,Furniture,Furnishings,9,933.53,-6.99,East,Pennsylvania
ORD-13860,2022-12-07,CUST-1006,Nancy Moore,Standing Desk Pro,Furniture,Chairs,2,1316.14,382.67,South,Texas
ORD-13861,2022-09-09,CUST-1054,Patricia Brown,Stapler Pro Elite,Office Supplies,Binders,8,128.67,7.52,East,Pennsylvania
ORD-13862,2022-04-23,CUST-1089,Christopher Davis,Bookcase Pro Plus,Furniture,Tables,6,1423.93,318.47,East,New Jersey
ORD-13863,2022-04-03,CUST-1043,Nancy Brown,Storage Unit Standard,Furniture,Tables,7,555.6,153.29,East,Pennsylvania
ORD-13864,2021-12-08,CUST-1026,Linda Harris,Scissors Set V2,Office Supplies,Labels,1,40.42,16.19,West,California
ORD-13865,2022-12-04,CUST-1162,James Taylor,iPhone 14 V1,Technology,Accessories,1,1111.56,169.41,West,Nevada
ORD-13866,2022-10-30,CUST-1139,Charles Wilson,File Folders Standard,Office Supplies,Paper,9,54.37,7.62,South,Virginia
ORD-13867,2023-12-30,CUST-1138,John Miller,HP LaserJet V1,Technology,Phones,2,3691.93,699.15,South,North Carolina
ORD-13868,2022-04-21,CUST-1074,Michael Harris,MacBook Pro Pro,Technology,Laptops,4,673.76,-27.58,South,North Carolina
ORD-13869,2022-06-28,CUST-1159,Lisa Williams,Wireless Mouse Pro,Technology,Printers,2,774.25,-62.11,South,Virginia
ORD-13870,2023-04-29,CUST-1024,Lisa Jackson,3-Ring Binder V2,Office Supplies,Pens,2,76.31,3.82,West,Arizona
ORD-13871,2023-04-23,CUST-1188,Susan Johnson,Samsung Galaxy V2,Technology,Accessories,10,2227.81,66.84,North,Ohio
ORD-13872,2023-02-05,CUST-1200,John Davis,Filing Cabinet Standard,Furniture,Furnishings,2,1145.8,76.55,North,Ohio
ORD-13873,2023-03-15,CUST-1141,Robert Harris,Filing Cabinet Pro,Furniture,Bookcases,7,364.58,34.12,East,Pennsylvania
ORD-13874,2023-10-02,CUST-1038,Jessica Davis,HP LaserJet Elite,Technology,Accessories,1,2365.71,10.08,West,Nevada
ORD-13875,2022-02-21,CUST-1023,Jessica Miller,Sticky Notes Pack V2,Office Supplies,Storage,7,139.77,40.5,East,Connecticut
ORD-13876,2022-10-27,CUST-1115,Betty Jackson,Samsung Galaxy Elite,Technology,Laptops,7,1771.25,-126.87,North,Michigan
ORD-13877,2022-03-04,CUST-1190,Richard Wilson,Tape Dispenser Standard,Office Supplies,Pens,8,85.41,8.38,North,Illinois
ORD-13878,2021-05-18,CUST-1031,Thomas Garcia,Scissors Set Plus,Office Supplies,Storage,1,148.72,60.49,South,Virginia
ORD-13879,2023-08-01,CUST-1007,Jessica Garcia,Scissors Set Plus,Office Supplies,Storage,1,117.17,7.67,East,New Jersey
ORD-13880,2021-06-06,CUST-1068,Daniel Miller,3-Ring Binder Plus,Office Supplies,Labels,7,132.02,12.33,West,Washington
ORD-13881,2023-12-14,CUST-1129,Susan Moore,Tape Dispenser Elite,Office Supplies,Paper,1,44.05,16.52,West,Nevada
ORD-13882,2022-12-04,CUST-1118,Robert White,HP LaserJet V2,Technology,Laptops,5,2880.93,383.23,South,North Carolina
ORD-13883,2021-11-12,CUST-1042,Richard Taylor,Tape Dispenser Elite,Office Supplies,Pens,8,24.87,6.91,East,New Jersey
ORD-13884,2022-04-18,CUST-1025,Mary Brown,Dell XPS Plus,Technology,Laptops,3,982.64,40.35,North,Minnesota
ORD-13885,2022-07-19,CUST-1186,Jessica Taylor,iPhone 14 V2,Technology,Accessories,10,1106.2,-84.94,South,Texas
ORD-13886,2023-10-16,CUST-1056,Mary Smith,A4 Paper Ream Elite,Office Supplies,Pens,9,118.24,24.92,North,Wisconsin
ORD-13887,2022-06-19,CUST-1025,Mary Brown,Office Desk Standard,Furniture,Bookcases,9,244.45,-9.67,East,New Jersey
ORD-13888,2022-10-30,CUST-1071,William Williams,Dell XPS Pro,Technology,Accessories,7,1756.33,434.66,North,Illinois
ORD-13889,2022-02-16,CUST-1135,Jennifer Harris,HP LaserJet V2,Technology,Phones,9,1440.09,169.82,West,Arizona
ORD-13890,2023-01-19,CUST-1178,Richard Jackson,Mechanical Keyboard Pro,Technology,Phones,8,2439.45,25.09,North,Ohio
ORD-13891,2021-11-13,CUST-1174,Lisa Moore,Executive Chair Plus,Furniture,Furnishings,7,1175.87,264.73,South,Georgia
ORD-13892,2023-05-30,CUST-1176,Jennifer White,Mechanical Keyboard Plus,Technology,Accessories,2,137.5,-11.54,East,Connecticut
ORD-13893,2021-04-18,CUST-1116,Richard Williams,Scissors Set V2,Office Supplies,Storage,4,131.43,47.21,North,Minnesota
ORD-13894,2022-01-06,CUST-1129,Susan Moore,3-Ring Binder Standard,Office Supplies,Pens,5,24.78,5.22,West,Oregon
ORD-13895,2022-06-13,CUST-1058,Karen Smith,3-Ring Binder Pro,Office Supplies,Paper,2,70.52,14.89,East,Massachusetts
ORD-13896,2023-03-09,CUST-1181,John Taylor,Samsung Galaxy Elite,Technology,Laptops,7,1799.58,199.19,South,Texas
ORD-13897,2023-01-30,CUST-1196,Thomas Harris,Tape Dispenser V1,Office Supplies,Pens,4,16.58,5.42,West,Arizona
ORD-13898,2023-10-22,CUST-1002,Christopher Smith,HP LaserJet V1,Technology,Phones,5,2354.65,258.78,West,Washington
ORD-13899,2021-05-03,CUST-1122,Daniel Williams,USB Hub Elite,Technology,Phones,2,1458.88,69.7,West,Nevada
ORD-13900,2022-01-23,CUST-1066,James Garcia,Storage Unit Standard,Furniture,Furnishings,8,918.25,181.04,South,Virginia
ORD-13901,2022-03-11,CUST-1184,Daniel Taylor,File Folders Standard,Office Supplies,Storage,10,40.2,5.71,East,Connecticut
ORD-13902,2021-03-04,CUST-1008,James Wilson,Wireless Mouse Plus,Technology,Printers,4,253.29,55.14,West,Arizona
ORD-13903,2022-06-25,CUST-1073,Nancy Williams,Sticky Notes Pack Plus,Office Supplies,Labels,1,220.83,71.38,South,Texas
ORD-13904,2023-09-23,CUST-1190,Richard Wilson,USB Hub Standard,Technology,Printers,3,1550.27,-120.52,West,Washington
ORD-13905,2021-12-13,CUST-1075,Jessica White,Mechanical Keyboard V2,Technology,Printers,7,2785.38,627.34,South,North Carolina
ORD-13906,2021-11-12,CUST-1132,Daniel Moore,USB Hub Standard,Technology,Laptops,2,2451.1,-203.49,East,Connecticut
ORD-13907,2022-07-09,CUST-1194,Patricia White,Executive Chair Pro,Furniture,Chairs,7,604.16,106.32,South,North Carolina
ORD-13908,2021-07-30,CUST-1051,Linda Davis,Bookcase Pro Elite,Furniture,Tables,9,1512.51,497.3,North,Michigan
ORD-13909,2022-04-05,CUST-1004,Karen Davis,A4 Paper Ream Elite,Office Supplies,Pens,6,54.34,16.81,West,Washington
ORD-13910,2022-02-02,CUST-1109,Nancy Taylor,Mechanical Keyboard V1,Technology,Phones,5,374.61,-19.34,West,Arizona
ORD-13911,2023-02-25,CUST-1134,John Moore,3-Ring Binder V2,Office Supplies,Storage,1,28.3,7.22,South,Georgia
ORD-13912,2021-07-15,CUST-1009,Betty Taylor,Scissors Set V2,Office Supplies,Binders,10,162.25,28.75,North,Ohio
ORD-13913,2023-03-26,CUST-1190,Richard Wilson,Executive Chair V1,Furniture,Chairs,8,1292.12,306.03,South,Florida
ORD-13914,2023-12-01,CUST-1070,Christopher Moore,Standing Desk Pro,Furniture,Bookcases,6,553.55,111.08,East,Massachusetts
ORD-13915,2022-10-25,CUST-1144,Joseph Jackson,Sticky Notes Pack Standard,Office Supplies,Binders,10,177.7,76.39,South,Texas
ORD-13916,2023-08-31,CUST-1197,John White,Tape Dispenser Pro,Office Supplies,Paper,10,124.48,50.54,East,Pennsylvania
ORD-13917,2021-03-13,CUST-1193,Sarah Davis,Executive Chair Elite,Furniture,Furnishings,6,878.07,194.78,West,Nevada
ORD-13918,2023-08-11,CUST-1187,Mary Davis,A4 Paper Ream V2,Office Supplies,Labels,2,108.17,47.37,West,California
ORD-13919,2022-12-09,CUST-1190,Richard Wilson,Office Desk Standard,Furniture,Tables,5,1004.5,-9.59,North,Minnesota
ORD-13920,2022-05-25,CUST-1075,Jessica White,Wireless Mouse Standard,Technology,Phones,9,913.0,154.92,West,Oregon
ORD-13921,2022-07-18,CUST-1073,Nancy Williams,Standing Desk Elite,Furniture,Bookcases,6,169.66,11.95,North,Michigan
ORD-13922,2021-02-07,CUST-1143,Lisa Garcia,USB Hub Plus,Technology,Phones,2,204.25,14.94,South,North Carolina
ORD-13923,2021-07-15,CUST-1156,Betty Jones,Wireless Mouse V2,Technology,Printers,4,2280.09,-90.8,East,Connecticut
ORD-13924,2021-02-11,CUST-1006,Nancy Moore,Sticky Notes Pack V2,Office Supplies,Pens,7,113.37,45.77,East,Pennsylvania
ORD-13925,2022-11-22,CUST-1146,Charles Harris,Stapler Pro Elite,Office Supplies,Binders,4,12.07,5.32,North,Illinois
ORD-13926,2022-08-25,CUST-1128,Lisa Jones,Mechanical Keyboard V1,Technology,Printers,4,2027.84,-56.37,North,Ohio
ORD-13927,2022-01-26,CUST-1154,Robert Wilson,Ballpoint Pens Set V1,Office Supplies,Binders,10,117.84,50.51,North,Wisconsin
ORD-13928,2021-04-27,CUST-1120,Richard Smith,Office Desk Plus,Furniture,Bookcases,4,1186.83,363.17,East,Connecticut
ORD-13929,2021-11-19,CUST-1067,Jennifer Williams,Ballpoint Pens Set Plus,Office Supplies,Pens,4,217.31,28.11,South,North Carolina
ORD-13930,2021-11-01,CUST-1054,Patricia Brown,Sticky Notes Pack V2,Office Supplies,Storage,3,168.36,25.05,North,Minnesota
ORD-13931,2022-08-15,CUST-1161,Michael White,Dell XPS Standard,Technology,Phones,8,1486.68,44.33,East,Connecticut
ORD-13932,2023-05-30,CUST-1109,Nancy Taylor,File Folders V2,Office Supplies,Storage,4,58.92,20.67,West,Nevada
ORD-13933,2021-06-20,CUST-1097,John Jones,USB Hub V2,Technology,Phones,5,1216.89,-59.02,South,North Carolina
ORD-13934,2021-05-25,CUST-1065,William Garcia,File Folders Pro,Office Supplies,Storage,4,83.76,18.89,North,Michigan
ORD-13935,2021-05-27,CUST-1090,Susan Jackson,Dell XPS Standard,Technology,Printers,9,1553.31,-0.99,East,Pennsylvania
ORD-13936,2022-09-17,CUST-1170,Patricia Davis,Scissors Set Elite,Office Supplies,Pens,8,55.1,4.34,North,Minnesota
ORD-13937,2021-10-24,CUST-1020,Daniel Thomas,Tape Dispenser Elite,Office Supplies,Storage,10,59.52,13.97,East,Massachusetts
ORD-13938,2021-03-18,CUST-1138,John Miller,Sticky Notes Pack Pro,Office Supplies,Labels,8,39.61,13.44,East,Connecticut
ORD-13939,2023-12-04,CUST-1021,Karen Moore,Storage Unit Plus,Furniture,Furnishings,7,1520.16,441.33,West,Washington
ORD-13940,2022-01-09,CUST-1147,Nancy Wilson,Wireless Mouse Pro,Technology,Printers,3,679.2,105.44,North,Ohio
ORD-13941,2023-02-08,CUST-1150,William Jackson,iPhone 14 V1,Technology,Printers,3,2300.85,-74.58,East,New Jersey
ORD-13942,2022-11-09,CUST-1040,Barbara Moore,Wireless Mouse V1,Technology,Accessories,4,4587.19,1036.21,East,Massachusetts
ORD-13943,2023-01-16,CUST-1154,Robert Wilson,Dell XPS Standard,Technology,Accessories,1,2047.96,388.46,West,Arizona
ORD-13944,2023-11-18,CUST-1188,Susan Johnson,Office Desk Elite,Furniture,Furnishings,10,627.34,129.16,North,Illinois
ORD-13945,2023-09-29,CUST-1188,Susan Johnson,Stapler Pro Elite,Office Supplies,Labels,7,85.28,5.74,West,Washington
ORD-13946,2023-03-18,CUST-1179,Sarah Thomas,Ballpoint Pens Set Elite,Office Supplies,Pens,10,172.75,57.96,South,Virginia
ORD-13947,2021-05-22,CUST-1140,Mary Taylor,Lounge Chair Pro,Furniture,Bookcases,7,508.1,53.58,West,Nevada
ORD-13948,2021-04-18,CUST-1170,Patricia Davis,Sticky Notes Pack Plus,Office Supplies,Pens,8,88.89,33.33,North,Ohio
ORD-13949,2021-06-07,CUST-1171,Richard Johnson,MacBook Pro Plus,Technology,Phones,1,1873.92,148.02,South,Georgia
ORD-13950,2021-07-16,CUST-1090,Susan Jackson,Storage Unit Plus,Furniture,Chairs,8,569.85,38.15,West,Arizona
ORD-13951,2021-08-18,CUST-1056,Mary Smith,3-Ring Binder V2,Office Supplies,Storage,10,192.75,70.94,North,Michigan
ORD-13952,2022-06-30,CUST-1106,Thomas Wilson,Lounge Chair Elite,Furniture,Furnishings,4,764.65,172.38,South,North Carolina
ORD-13953,2022-12-26,CUST-1178,Richard Jackson,HP LaserJet Plus,Technology,Phones,8,4069.77,824.7,South,North Carolina
ORD-13954,2022-12-06,CUST-1089,Christopher Davis,Scissors Set Plus,Office Supplies,Storage,4,57.14,22.8,West,Arizona
ORD-13955,2022-02-27,CUST-1060,Sarah Williams,Office Desk Plus,Furniture,Chairs,9,1459.39,197.79,South,Virginia
ORD-13956,2022-04-10,CUST-1176,Jennifer White,MacBook Pro Pro,Technology,Printers,10,1464.94,170.18,East,New Jersey
ORD-13957,2022-08-03,CUST-1090,Susan Jackson,Storage Unit V2,Furniture,Chairs,10,163.13,-1.55,South,North Carolina
ORD-13958,2023-10-30,CUST-1110,Nancy Jackson,Dell XPS Plus,Technology,Printers,3,2087.07,-78.88,North,Michigan
ORD-13959,2023-05-12,CUST-1180,James Williams,Office Desk Plus,Furniture,Chairs,1,893.3,-28.7,West,Oregon
ORD-13960,2021-06-26,CUST-1065,William Garcia,Storage Unit Standard,Furniture,Furnishings,2,1231.47,16.1,East,Pennsylvania
ORD-13961,2022-07-19,CUST-1090,Susan Jackson,File Folders V2,Office Supplies,Binders,7,13.14,2.48,South,Texas
ORD-13962,2022-11-03,CUST-1064,Joseph Moore,Stapler Pro Standard,Office Supplies,Binders,6,124.49,49.16,East,New York
ORD-13963,2023-07-15,CUST-1069,Joseph White,Office Desk Pro,Furniture,Chairs,2,207.01,31.68,South,Virginia
ORD-13964,2023-10-21,CUST-1001,Susan Miller,Office Desk Standard,Furniture,Chairs,9,89.8,31.23,North,Michigan
ORD-13965,2021-10-18,CUST-1111,Jennifer Jackson,Ballpoint Pens Set Elite,Office Supplies,Labels,3,99.27,32.62,North,Wisconsin
ORD-13966,2023-05-01,CUST-1051,Linda Davis,Coffee Table V2,Furniture,Furnishings,4,569.05,67.59,East,New York
ORD-13967,2022-05-02,CUST-1015,Robert Davis,Standing Desk Pro,Furniture,Furnishings,10,1293.79,414.85,East,Massachusetts
ORD-13968,2021-01-13,CUST-1059,Daniel Brown,HP LaserJet Plus,Technology,Laptops,5,2461.16,14.02,East,Pennsylvania
ORD-13969,2021-08-20,CUST-1030,Nancy Davis,Stapler Pro V1,Office Supplies,Binders,7,100.71,21.09,South,Georgia
ORD-13970,2021-01-21,CUST-1188,Susan Johnson,Filing Cabinet V2,Furniture,Tables,8,216.07,59.2,West,Arizona
ORD-13971,2021-11-04,CUST-1100,Karen Jones,Coffee Table Elite,Furniture,Furnishings,2,1112.33,268.92,East,Connecticut
ORD-13972,2021-06-29,CUST-1002,Christopher Smith,Executive Chair V1,Furniture,Chairs,2,1343.46,255.66,South,Georgia
ORD-13973,2022-04-11,CUST-1069,Joseph White,Executive Chair V2,Furniture,Bookcases,7,211.03,19.08,South,Florida
ORD-13974,2022-05-24,CUST-1139,Charles Wilson,USB Hub Elite,Technology,Phones,2,1305.26,128.49,North,Ohio
ORD-13975,2021-12-31,CUST-1042,Richard Taylor,3-Ring Binder Pro,Office Supplies,Pens,7,98.86,8.33,West,Oregon
ORD-13976,2023-02-28,CUST-1006,Nancy Moore,3-Ring Binder Pro,Office Supplies,Pens,2,110.37,30.28,West,California
ORD-13977,2021-08-23,CUST-1004,Karen Davis,HP LaserJet V1,Technology,Phones,6,1032.55,-40.05,West,Washington
ORD-13978,2023-12-14,CUST-1008,James Wilson,Ballpoint Pens Set V2,Office Supplies,Storage,5,307.09,136.06,North,Wisconsin
ORD-13979,2023-01-16,CUST-1028,Susan Taylor,Storage Unit Plus,Furniture,Bookcases,8,874.63,-34.73,East,Massachusetts
ORD-13980,2021-05-28,CUST-1028,Susan Taylor,3-Ring Binder Plus,Office Supplies,Labels,8,18.55,8.26,East,Pennsylvania
ORD-13981,2021-07-09,CUST-1200,John Davis,Office Desk V2,Furniture,Tables,3,1043.75,8.33,East,New Jersey
ORD-13982,2021-01-28,CUST-1163,Michael Jones,MacBook Pro Elite,Technology,Laptops,10,2090.95,310.09,East,Connecticut
ORD-13983,2021-05-21,CUST-1138,John Miller,Standing Desk Plus,Furniture,Bookcases,1,1074.86,153.39,South,Florida
ORD-13984,2022-03-07,CUST-1143,Lisa Garcia,Bookcase Pro Elite,Furniture,Furnishings,3,1376.02,400.92,North,Minnesota
ORD-13985,2022-07-31,CUST-1025,Mary Brown,Executive Chair Elite,Furniture,Chairs,8,630.71,102.14,North,Minnesota
ORD-13986,2022-04-08,CUST-1001,Susan Miller,Stapler Pro Standard,Office Supplies,Paper,5,127.28,23.43,South,Georgia
ORD-13987,2022-02-25,CUST-1043,Nancy Brown,Lounge Chair V1,Furniture,Bookcases,9,427.29,90.17,South,Florida
ORD-13988,2023-12-08,CUST-1029,Christopher Brown,Standing Desk Elite,Furniture,Tables,10,773.12,219.6,North,Illinois
ORD-13989,2021-10-03,CUST-1043,Nancy Brown,Dell XPS Elite,Technology,Accessories,8,866.61,13.61,East,Connecticut
ORD-13990,2021-09-22,CUST-1045,Charles Davis,Office Desk Plus,Furniture,Furnishings,2,449.28,-20.39,West,Oregon
ORD-13991,2022-02-17,CUST-1037,James Brown,Storage Unit V1,Furniture,Chairs,6,180.52,39.92,South,Georgia
ORD-13992,2022-07-24,CUST-1009,Betty Taylor,A4 Paper Ream Plus,Office Supplies,Labels,3,162.29,53.21,North,Illinois
ORD-13993,2022-08-24,CUST-1187,Mary Davis,Standing Desk Standard,Furniture,Chairs,8,453.46,-1.03,North,Ohio
ORD-13994,2022-12-24,CUST-1032,Joseph Miller,Wireless Mouse Standard,Technology,Printers,5,1927.32,29.48,East,Connecticut
ORD-13995,2023-04-17,CUST-1147,Nancy Wilson,Wireless Mouse Pro,Technology,Phones,3,950.6,-3.28,West,Washington
ORD-13996,2022-02-04,CUST-1189,Daniel White,Dell XPS Elite,Technology,Phones,8,1257.05,208.71,North,Wisconsin
ORD-13997,2023-02-09,CUST-1141,Robert Harris,HP LaserJet V2,Technology,Phones,6,1080.91,-25.63,West,Nevada
ORD-13998,2023-06-05,CUST-1016,Barbara Taylor,A4 Paper Ream Elite,Office Supplies,Binders,5,177.84,76.85,West,Oregon
ORD-13999,2023-11-22,CUST-1000,Barbara Davis,3-Ring Binder Elite,Office Supplies,Binders,9,171.63,54.48,South,Florida
ORD-14000,2022-01-23,CUST-1047,Linda Wilson,MacBook Pro Pro,Technology,Laptops,1,2302.96,548.57,West,Arizona
ORD-14001,2021-04-08,CUST-1051,Linda Davis,Wireless Mouse Standard,Technology,Laptops,2,2059.02,-30.13,North,Illinois
ORD-14002,2021-03-07,CUST-1054,Patricia Brown,iPhone 14 Plus,Technology,Accessories,9,922.29,-77.25,North,Wisconsin
ORD-14003,2023-12-20,CUST-1044,Patricia Jackson,Executive Chair V2,Furniture,Bookcases,3,1033.58,16.54,West,California
ORD-14004,2022-11-19,CUST-1043,Nancy Brown,Office Desk Elite,Furniture,Furnishings,10,1784.22,380.12,East,Massachusetts
ORD-14005,2021-02-11,CUST-1143,Lisa Garcia,Filing Cabinet Elite,Furniture,Chairs,9,274.79,-4.12,East,Pennsylvania
ORD-14006,2022-03-21,CUST-1165,Karen Brown,Samsung Galaxy Pro,Technology,Phones,8,661.29,53.13,North,Michigan
ORD-14007,2021-11-15,CUST-1179,Sarah Thomas,Office Desk V2,Furniture,Bookcases,8,717.74,23.76,South,Georgia
ORD-14008,2023-04-10,CUST-1090,Susan Jackson,Sticky Notes Pack V1,Office Supplies,Paper,3,60.46,23.12,North,Illinois
ORD-14009,2021-07-03,CUST-1049,Susan Davis,Lounge Chair V1,Furniture,Chairs,9,476.32,-4.36,East,New York
ORD-14010,2023-07-12,CUST-1169,Jennifer Wilson,Samsung Galaxy V1,Technology,Printers,8,554.14,124.04,North,Minnesota
ORD-14011,2022-06-23,CUST-1185,William Johnson,Samsung Galaxy V1,Technology,Laptops,5,411.99,92.06,West,Oregon
ORD-14012,2021-11-12,CUST-1138,John Miller,Sticky Notes Pack Elite,Office Supplies,Storage,2,36.32,14.43,East,Connecticut
ORD-14013,2022-11-18,CUST-1193,Sarah Davis,iPhone 14 Standard,Technology,Phones,5,1524.54,15.04,South,Virginia
ORD-14014,2021-05-17,CUST-1024,Lisa Jackson,Scissors Set V1,Office Supplies,Storage,2,13.85,1.68,South,Georgia
ORD-14015,2023-06-01,CUST-1086,Betty Garcia,MacBook Pro V1,Technology,Phones,3,615.7,37.34,South,Texas
ORD-14016,2021-02-20,CUST-1105,Linda Williams,Stapler Pro Plus,Office Supplies,Binders,2,193.16,37.43,South,Florida
ORD-14017,2022-05-06,CUST-1141,Robert Harris,Scissors Set Plus,Office Supplies,Labels,8,12.7,3.87,West,Oregon
ORD-14018,2023-10-16,CUST-1004,Karen Davis,Scissors Set V2,Office Supplies,Paper,6,75.17,19.8,North,Ohio
ORD-14019,2021-08-04,CUST-1009,Betty Taylor,Samsung Galaxy Elite,Technology,Accessories,9,2988.3,631.92,East,Pennsylvania
ORD-14020,2021-09-01,CUST-1104,Jessica Harris,Tape Dispenser Standard,Office Supplies,Binders,6,148.93,10.41,East,New Jersey
ORD-14021,2021-04-10,CUST-1073,Nancy Williams,Wireless Mouse Pro,Technology,Laptops,9,2392.18,487.46,North,Ohio
ORD-14022,2022-10-19,CUST-1079,Robert Brown,File Folders Pro,Office Supplies,Binders,10,40.27,2.75,South,Georgia
ORD-14023,2022-04-28,CUST-1096,Karen Williams,iPhone 14 Plus,Technology,Printers,9,163.89,1.28,South,North Carolina
ORD-14024,2022-07-20,CUST-1114,Lisa White,HP LaserJet Pro,Technology,Accessories,4,772.03,-11.1,North,Illinois
ORD-14025,2022-12-10,CUST-1012,Mary Johnson,Standing Desk Pro,Furniture,Tables,5,1262.03,133.25,East,New York
